,poverty_rate,fips,year,per_capita_income_2022,total_pop,employed_persons,unemployment_rate
21708,20.7,48385,2003,43420.090000000004,3123.0,1296.0,6.4
21709,20.9,48385,2004,42862.560000000005,3138.0,1315.0,5.3
21710,22.6,48385,2005,42351.76,3154.0,1258.0,5.1
21711,22.8,48385,2006,43846.72,3264.0,1279.0,5.0
21712,20.0,48385,2007,41224.02,3308.0,1318.0,3.9
21713,18.8,48385,2008,42763.950000000004,3241.0,1405.0,3.8
21714,22.0,48385,2009,39487.51,3274.0,1457.0,5.5
21715,21.5,48387,2002,41985.899999999994,13914.0,5932.0,7.9
21716,19.0,48387,2003,42616.700000000004,13703.0,6004.0,7.4
21717,18.4,48387,2004,43279.08,13584.0,6019.0,6.7
21718,18.8,48387,2005,48630.88,13444.0,5896.0,6.2
21719,21.2,48387,2006,43426.24,13237.0,5885.0,5.6
21720,19.0,48387,2007,45843.28,13072.0,5757.0,5.0
21721,18.8,48387,2008,44417.700000000004,12922.0,5546.0,6.5
21722,19.1,48387,2009,45471.670000000006,12835.0,5477.0,9.1
21723,26.9,48389,2002,38951.549999999996,13017.0,4338.0,14.0
21724,27.1,48389,2003,38070.060000000005,12910.0,4214.0,11.4
21725,25.9,48389,2004,38096.76,12721.0,4011.0,8.6
21726,29.3,48389,2005,38065.36,12675.0,3930.0,7.5
21727,28.4,48389,2006,39739.74,12747.0,3869.0,6.2
21728,36.5,48389,2007,41395.84,13039.0,3878.0,5.3
21729,27.5,48389,2008,41926.950000000004,13211.0,3940.0,5.8
21730,27.4,48389,2009,43248.16,13550.0,4164.0,11.4
21731,15.2,48391,2002,49843.2,7665.0,3486.0,5.1
21732,15.8,48391,2003,49650.79,7563.0,3700.0,4.8
21733,14.7,48391,2004,49773.36,7630.0,3721.0,5.4
21734,17.1,48391,2005,49726.8,7601.0,3675.0,5.0
21735,16.1,48391,2006,53662.299999999996,7548.0,3632.0,4.6
21736,16.0,48391,2007,52963.159999999996,7414.0,3720.0,3.8
21737,15.5,48391,2008,50234.850000000006,7430.0,3884.0,3.9
21738,17.2,48391,2009,50580.4,7410.0,3887.0,6.4
21739,6.6,48393,2002,72761.7,862.0,506.0,3.3
21740,7.3,48393,2003,71368.08,825.0,494.0,3.7
21741,6.7,48393,2004,76577.28,841.0,515.0,3.9
21742,7.3,48393,2005,82218.32,855.0,535.0,3.3
21743,7.2,48393,2006,76124.4,849.0,536.0,3.1
21744,6.2,48393,2007,83344.06,887.0,548.0,2.3
21745,6.7,48393,2008,85407.75,904.0,554.0,2.5
21746,6.6,48393,2009,86422.34000000001,929.0,557.0,4.8
21747,19.1,48395,2002,49171.649999999994,16053.0,6829.0,5.6
21748,19.2,48395,2003,49381.920000000006,16074.0,6928.0,6.2
21749,18.8,48395,2004,49857.6,16260.0,7054.0,5.4
21750,20.7,48395,2005,50135.68,16509.0,7208.0,5.0
21751,21.5,48395,2006,49943.68,16581.0,7097.0,4.9
21752,19.7,48395,2007,50471.06,16546.0,6561.0,5.1
21753,20.5,48395,2008,50245.65,16535.0,6599.0,5.0
21754,20.2,48395,2009,51047.57000000001,16604.0,6676.0,7.8
21755,6.3,48397,2002,112566.29999999999,50078.0,25714.0,5.6
21756,6.7,48397,2003,111360.48000000001,53397.0,26988.0,5.9
21757,6.5,48397,2004,110777.16,56477.0,28666.0,5.3
21758,5,48397,2005,112460.24,60349.0,30964.0,4.8
21759,4.9,48397,2006,110196.42,66117.0,33617.0,4.5
21760,5.0,48397,2007,112878.64,70851.0,35488.0,4.0
21761,6.2,48397,2008,107599.05,73929.0,36454.0,4.5
21762,6.6,48397,2009,106755.88,76654.0,36626.0,7.1
21763,17.8,48399,2002,45756.149999999994,11002.0,4924.0,4.9
21764,18.3,48399,2003,44975.350000000006,10815.0,4654.0,5.6
21765,17.6,48399,2004,45876.48,10774.0,4602.0,5.0
21766,21.2,48399,2005,45706.4,10842.0,4389.0,5.2
21767,20.9,48399,2006,44916.9,10587.0,4159.0,5.4
21768,19.3,48399,2007,48101.079999999994,10506.0,4223.0,4.4
21769,18.4,48399,2008,47673.9,10444.0,4247.0,4.8
21770,16.0,48399,2009,47686.96000000001,10392.0,4233.0,7.5
21771,15.6,48401,2002,54291.6,48244.0,19971.0,6.5
21772,15.4,48401,2003,54327.840000000004,48540.0,20294.0,6.8
21773,15.2,48401,2004,55135.08,49160.0,21218.0,5.7
21774,15.5,48401,2005,57021.28,49703.0,21605.0,5.3
21775,15.1,48401,2006,58984.0,50415.0,21827.0,4.7
21776,13.1,48401,2007,59506.52,51278.0,22447.0,4.2
21777,15.9,48401,2008,57472.200000000004,52195.0,23059.0,4.3
21778,16.4,48401,2009,59092.21000000001,52799.0,22449.0,7.7
21779,17.7,48403,2002,45929.399999999994,10477.0,3275.0,12.8
21780,16.5,48403,2003,45925.25,10482.0,3290.0,13.1
21781,16.4,48403,2004,46444.32,10498.0,3341.0,11.3
21782,17.5,48403,2005,41258.88,10445.0,3115.0,10.0
21783,18.8,48403,2006,46121.4,10583.0,3119.0,8.8
21784,16.1,48403,2007,49068.1,10541.0,3113.0,8.2
21785,15.6,48403,2008,45148.05,10565.0,3092.0,9.0
21786,19.2,48403,2009,47647.23,10721.0,3019.0,14.9
21787,22.2,48405,2002,42713.549999999996,8985.0,3551.0,7.1
21788,19.9,48405,2003,43065.89,9034.0,3636.0,7.0
21789,20.2,48405,2004,43218.24,9085.0,3539.0,7.1
21790,23.9,48405,2005,44276.08,9060.0,3358.0,7.1
21791,22.9,48405,2006,42548.78,9128.0,3323.0,6.4
21792,21.8,48405,2007,43250.36,9048.0,3309.0,5.5
21793,24.2,48405,2008,40913.100000000006,9039.0,3287.0,6.2
21794,26.3,48405,2009,40401.3,8938.0,3252.0,10.0
21795,19.1,48407,2002,51757.2,23415.0,9105.0,6.3
21796,17.7,48407,2003,51233.420000000006,24100.0,9244.0,6.9
21797,17.9,48407,2004,51061.92,24756.0,9426.0,6.5
21798,20.4,48407,2005,51038.56,25014.0,9565.0,6.3
21799,19.2,48407,2006,59242.42,25151.0,9357.0,5.9
21800,17.2,48407,2007,56037.46,25719.0,9459.0,5.2
21801,19.1,48407,2008,54818.100000000006,25889.0,9500.0,5.8
21802,20.6,48407,2009,55217.850000000006,26086.0,9226.0,9.3
21803,16.9,48409,2002,57367.2,66820.0,26285.0,6.8
21804,17.9,48409,2003,59104.71000000001,66440.0,26856.0,7.2
21805,18.6,48409,2004,57890.04,66990.0,27173.0,7.7
21806,16.8,48409,2005,57635.36,67232.0,27630.0,6.9
21807,16.5,48409,2006,57794.1,67022.0,27795.0,5.5
21808,17.4,48409,2007,57518.52,66723.0,27665.0,4.9
21809,17.1,48409,2008,60627.15,66417.0,28310.0,5.3
21810,16.3,48409,2009,61858.240000000005,65751.0,28097.0,8.5
21811,20.4,48411,2002,47140.5,6042.0,2628.0,4.9
21812,18.4,48411,2003,47817.0,5981.0,2685.0,5.3
21813,18.2,48411,2004,47672.04,6045.0,2617.0,5.3
21814,19.4,48411,2005,48276.72,5982.0,2517.0,5.0
21815,20.5,48411,2006,47861.72,5985.0,2429.0,5.0
21816,19.8,48411,2007,49569.36,5985.0,2356.0,4.7
21817,21.2,48411,2008,48247.65,5965.0,2281.0,5.5
21818,21.5,48411,2009,46606.030000000006,6026.0,2288.0,7.1
21819,15.5,48413,2002,53126.7,3036.0,1361.0,4.8
21820,16.3,48413,2003,54841.43,2958.0,1455.0,4.2
21821,13.4,48413,2004,56698.200000000004,2991.0,1386.0,3.8
21822,16.6,48413,2005,55236.8,3071.0,1313.0,4.0
21823,15.0,48413,2006,58852.6,3085.0,1305.0,3.8
21824,14.7,48413,2007,59178.5,3198.0,1366.0,3.5
21825,14.6,48413,2008,59494.50000000001,3255.0,1421.0,3.3
21826,15.4,48413,2009,60145.740000000005,3311.0,1373.0,9.3
21827,18.2,48415,2002,53791.649999999994,15982.0,6596.0,6.2
21828,17.4,48415,2003,54007.450000000004,15931.0,6820.0,6.0
21829,17.2,48415,2004,56344.08,16118.0,6824.0,5.4
21830,18.1,48415,2005,55989.2,16085.0,6768.0,5.0
21831,15.9,48415,2006,57369.24,16232.0,6776.0,4.8
21832,17.2,48415,2007,62866.24,16431.0,7013.0,3.8
21833,18.3,48415,2008,57462.75000000001,16478.0,7245.0,4.0
21834,17.0,48415,2009,62050.04000000001,16806.0,7262.0,6.7
21835,13.6,48417,2002,54219.0,3388.0,1791.0,4.1
21836,12.9,48417,2003,55094.200000000004,3349.0,1892.0,3.9
21837,12.1,48417,2004,56172.48,3290.0,1993.0,3.2
21838,13.5,48417,2005,55046.8,3286.0,1882.0,3.0
21839,12.8,48417,2006,57385.299999999996,3287.0,1950.0,3.1
21840,12.3,48417,2007,57217.479999999996,3357.0,1992.0,2.6
21841,11.5,48417,2008,58446.9,3314.0,2089.0,2.6
21842,13.1,48417,2009,57385.19,3362.0,2048.0,4.0
21843,19.6,48419,2002,46097.7,25155.0,11156.0,6.8
21844,18.5,48419,2003,46137.770000000004,25407.0,11675.0,7.0
21845,18.3,48419,2004,46491.12,25212.0,11429.0,6.2
21846,20.3,48419,2005,47533.44,25299.0,11062.0,5.9
21847,23.4,48419,2006,47232.46,25324.0,11351.0,5.0
21848,18.8,48419,2007,47456.399999999994,25433.0,11664.0,4.3
21849,23.5,48419,2008,47457.9,25381.0,11841.0,4.8
21850,19.9,48419,2009,49141.9,25520.0,11732.0,7.2
21851,13.0,48421,2002,52329.75,3164.0,1650.0,3.4
21852,12.8,48421,2003,54448.590000000004,3113.0,1622.0,3.6
21853,12.2,48421,2004,54810.6,3045.0,1524.0,3.6
21854,16.4,48421,2005,55312.8,2970.0,1334.0,4.3
21855,15.8,48421,2006,53863.78,2946.0,1260.0,4.0
21856,14.1,48421,2007,54773.659999999996,2969.0,1295.0,3.5
21857,14.2,48421,2008,57623.4,3035.0,1402.0,3.8
21858,13.1,48421,2009,58815.47,3018.0,1385.0,4.4
21859,13.9,48423,2002,62355.149999999994,181107.0,84849.0,5.6
21860,14.7,48423,2003,62213.62,184254.0,86777.0,6.0
21861,14.5,48423,2004,61877.4,187300.0,89369.0,5.3
21862,16.1,48423,2005,59685.840000000004,191362.0,90888.0,5.1
21863,16.7,48423,2006,60991.5,196124.0,91759.0,4.7
21864,14.3,48423,2007,63472.579999999994,199953.0,92708.0,4.2
21865,13.1,48423,2008,63486.450000000004,203263.0,93950.0,4.9
21866,16.2,48423,2009,63193.990000000005,207111.0,93095.0,7.5
21867,10.2,48425,2002,69278.55,7229.0,3434.0,5.6
21868,10.1,48425,2003,68038.6,7400.0,3564.0,6.4
21869,10.2,48425,2004,67916.16,7502.0,3519.0,5.5
21870,10.7,48425,2005,67387.68000000001,7629.0,3499.0,5.5
21871,10.7,48425,2006,68044.76,7853.0,3566.0,4.9
21872,9.2,48425,2007,70209.06,7996.0,3716.0,4.5
21873,9.4,48425,2008,69889.5,8233.0,3927.0,4.5
21874,10.2,48425,2009,73495.02,8415.0,3936.0,7.1
21875,39.0,48427,2002,29416.199999999997,55412.0,16612.0,16.6
21876,36.4,48427,2003,30887.850000000002,56704.0,17763.0,16.0
21877,34.8,48427,2004,30849.0,57857.0,18281.0,14.5
21878,45.7,48427,2005,27121.36,58284.0,18482.0,13.2
21879,44.4,48427,2006,29343.079999999998,59050.0,18949.0,11.8
21880,32.2,48427,2007,32759.399999999998,59529.0,19020.0,10.8
21881,36.8,48427,2008,32304.15,59763.0,19739.0,11.4
21882,38.5,48427,2009,30712.660000000003,60384.0,20479.0,16.4
21883,19.9,48429,2002,47784.0,9374.0,4059.0,6.4
21884,19.1,48429,2003,47332.39,9407.0,3902.0,7.3
21885,18.8,48429,2004,47364.72,9327.0,4020.0,5.1
21886,19.9,48429,2005,48285.840000000004,9409.0,4117.0,4.6
21887,22.6,48429,2006,45819.18,9450.0,4239.0,4.1
21888,18.5,48429,2007,50931.14,9513.0,4313.0,3.6
21889,17.5,48429,2008,51526.8,9556.0,4512.0,3.7
21890,19.7,48429,2009,50928.380000000005,9675.0,4329.0,6.7
21891,13.1,48431,2002,60348.75,1326.0,808.0,3.8
21892,12.0,48431,2003,61065.69,1285.0,915.0,3.4
21893,11.2,48431,2004,59153.64,1261.0,853.0,3.3
21894,14,48431,2005,59424.4,1198.0,914.0,2.9
21895,14.4,48431,2006,60636.72,1124.0,843.0,3.1
21896,12.8,48431,2007,63363.24,1152.0,768.0,2.9
21897,11.5,48431,2008,65391.3,1169.0,825.0,2.9
21898,13.3,48431,2009,67232.75,1160.0,822.0,4.2
21899,15.3,48433,2002,48028.2,1487.0,812.0,4.2
21900,16.4,48433,2003,47377.47,1452.0,827.0,4.4
21901,15.6,48433,2004,49113.48,1427.0,815.0,4.5
21902,18.8,48433,2005,49594.56,1393.0,796.0,3.5
21903,17.4,48433,2006,50545.2,1425.0,844.0,3.4
21904,17.5,48433,2007,50468.219999999994,1439.0,850.0,3.2
21905,16.7,48433,2008,50388.75,1443.0,833.0,3.4
21906,16.8,48433,2009,49624.14000000001,1433.0,815.0,4.2
21907,13.0,48435,2002,64647.0,4072.0,2290.0,3.8
21908,13.7,48435,2003,66639.51000000001,4029.0,2400.0,3.4
21909,12.9,48435,2004,69764.76000000001,4124.0,2513.0,2.9
21910,14.5,48435,2005,65074.24,4203.0,2629.0,2.8
21911,13.7,48435,2006,67891.45999999999,4299.0,2756.0,2.7
21912,14.1,48435,2007,69463.56,4314.0,3039.0,2.2
21913,11.4,48435,2008,76229.1,4321.0,3448.0,2.0
21914,12.4,48435,2009,83453.55,4272.0,3214.0,7.1
21915,20.8,48437,2002,45447.6,8071.0,3728.0,4.8
21916,20.2,48437,2003,46936.33,8062.0,3829.0,5.2
21917,20.1,48437,2004,46417.8,8004.0,3671.0,5.5
21918,20.2,48437,2005,48550.32,7910.0,3450.0,4.8
21919,20.2,48437,2006,46868.92,7901.0,3345.0,4.5
21920,18.6,48437,2007,45982.439999999995,7855.0,3338.0,4.3
21921,19.6,48437,2008,45877.05,7802.0,3401.0,4.5
21922,22.0,48437,2009,43742.73,7680.0,3450.0,5.7
21923,11.4,48439,2002,78843.59999999999,1524249.0,765817.0,6.0
21924,12.9,48439,2003,76966.05,1553086.0,768130.0,6.3
21925,12.8,48439,2004,76135.8,1580595.0,783748.0,5.6
21926,13.4,48439,2005,74733.84,1612048.0,803334.0,5.2
21927,12.9,48439,2006,75665.95999999999,1662005.0,818958.0,4.8
21928,12.2,48439,2007,75995.56,1707157.0,831763.0,4.3
21929,12.1,48439,2008,75957.75,1745602.0,839259.0,4.8
21930,14.5,48439,2009,73647.09000000001,1784078.0,829943.0,7.7
21931,15.6,48441,2002,54616.649999999994,125920.0,60195.0,4.9
21932,16.3,48441,2003,54134.64000000001,125542.0,61439.0,5.2
21933,16.1,48441,2004,54256.8,126702.0,61840.0,4.6
21934,18.5,48441,2005,53918.96,127248.0,62776.0,4.1
21935,16.5,48441,2006,56780.86,127838.0,63780.0,3.9
21936,16.2,48441,2007,56608.299999999996,128503.0,63183.0,3.5
21937,16.0,48441,2008,55663.200000000004,128903.0,64705.0,3.7
21938,15.4,48441,2009,58215.41,130247.0,64222.0,5.6
21939,17.4,48443,2002,44602.799999999996,1009.0,465.0,5.9
21940,18.2,48443,2003,43225.280000000006,995.0,462.0,7.2
21941,15.1,48443,2004,43477.200000000004,939.0,392.0,6.0
21942,19.9,48443,2005,42449.04,942.0,357.0,7.0
21943,19.9,48443,2006,37870.94,921.0,365.0,5.7
21944,20.1,48443,2007,45097.78,886.0,339.0,5.0
21945,20.3,48443,2008,40984.65,884.0,309.0,6.6
21946,18.8,48443,2009,42368.62,930.0,349.0,9.1
21947,23.0,48445,2002,44558.25,12559.0,5254.0,5.8
21948,21.9,48445,2003,45152.450000000004,12534.0,5449.0,6.6
21949,21.6,48445,2004,46080.840000000004,12532.0,5348.0,6.3
21950,24.2,48445,2005,45984.56,12417.0,5451.0,5.7
21951,22.8,48445,2006,48498.28,12448.0,5328.0,5.2
21952,23.1,48445,2007,47714.84,12424.0,5451.0,4.6
21953,25.0,48445,2008,44263.8,12394.0,5620.0,4.2
21954,23.1,48445,2009,43738.62,12550.0,5632.0,6.8
21955,14.3,48447,2002,47249.399999999994,1739.0,957.0,4.2
21956,13.0,48447,2003,45051.020000000004,1702.0,979.0,4.6
21957,12.5,48447,2004,46299.24,1652.0,940.0,3.9
21958,14.7,48447,2005,46633.6,1695.0,902.0,3.5
21959,15.0,48447,2006,45375.34,1710.0,936.0,3.5
21960,14.4,48447,2007,48360.939999999995,1653.0,933.0,3.8
21961,14.3,48447,2008,47067.75,1635.0,910.0,3.5
21962,15.5,48447,2009,50036.51,1654.0,986.0,4.8
21963,16.3,48449,2002,51971.7,28387.0,13176.0,5.5
21964,16.4,48449,2003,51413.740000000005,28947.0,13695.0,5.7
21965,16,48449,2004,53367.6,29461.0,14046.0,5.0
21966,17.7,48449,2005,55247.44,28803.0,14048.0,4.8
21967,17.7,48449,2006,55046.38,29541.0,13864.0,4.4
21968,14.6,48449,2007,53836.46,30231.0,13746.0,3.8
21969,15.2,48449,2008,54398.25,30963.0,13512.0,4.3
21970,18.4,48449,2009,51447.61,31749.0,13315.0,7.2
21971,16.3,48451,2002,54908.7,104035.0,49660.0,4.8
21972,16.7,48451,2003,54839.82,104330.0,50058.0,5.1
21973,16,48451,2004,54798.12,104744.0,49646.0,4.7
21974,17.2,48451,2005,56548.56,104974.0,49781.0,4.4
21975,18.5,48451,2006,52628.619999999995,106125.0,49957.0,4.2
21976,15.9,48451,2007,56947.68,106680.0,49817.0,3.7
21977,14.7,48451,2008,57381.75000000001,107639.0,49576.0,4.1
21978,16.2,48451,2009,55346.630000000005,108879.0,49612.0,6.3
21979,11.9,48453,2002,76795.95,848090.0,460757.0,5.9
21980,13.9,48453,2003,72955.54000000001,856315.0,458627.0,6.0
21981,14.3,48453,2004,70649.28,870809.0,467441.0,5.2
21982,15.5,48453,2005,73262.48,891266.0,481324.0,4.5
21983,15.1,48453,2006,74204.5,925151.0,494203.0,4.1
21984,14.6,48453,2007,75556.78,955399.0,509961.0,3.7
21985,14.4,48453,2008,75127.5,980699.0,514663.0,4.2
21986,16.0,48453,2009,73204.58,1006503.0,512405.0,6.7
21987,19.2,48455,2002,45358.5,14033.0,5307.0,7.0
21988,17.8,48455,2003,45137.96,14156.0,5542.0,7.2
21989,18.1,48455,2004,44860.92,14246.0,5562.0,7.0
21990,20.9,48455,2005,45562.0,14395.0,5456.0,6.4
21991,19.8,48455,2006,46060.08,14376.0,5418.0,5.9
21992,18.0,48455,2007,46950.88,14425.0,5563.0,4.8
21993,20.8,48455,2008,44448.75,14380.0,5482.0,5.5
21994,19.7,48455,2009,45320.97,14472.0,5422.0,8.4
21995,19.1,48457,2002,48391.2,20825.0,7637.0,9.1
21996,17.6,48457,2003,48663.86,20823.0,7910.0,9.4
21997,18.1,48457,2004,48255.48,21038.0,7840.0,8.1
21998,19.6,48457,2005,48685.6,20935.0,7775.0,7.4
21999,18.2,48457,2006,48229.64,21034.0,7679.0,6.4
22000,18.8,48457,2007,51510.5,21279.0,7606.0,5.5
22001,20.2,48457,2008,49585.5,21570.0,7753.0,6.0
22002,20.1,48457,2009,45815.54,21737.0,7644.0,9.7
22003,16.4,48459,2002,53785.049999999996,36739.0,16127.0,6.3
22004,15.9,48459,2003,53939.83,37232.0,16520.0,6.5
22005,15.7,48459,2004,54116.4,37530.0,17339.0,5.7
22006,16.4,48459,2005,54426.64,37957.0,17895.0,5.0
22007,13.8,48459,2006,54523.7,38004.0,17956.0,4.7
22008,15.7,48459,2007,57674.719999999994,38275.0,18385.0,4.0
22009,14.5,48459,2008,57978.450000000004,38706.0,18964.0,4.2
22010,15.9,48459,2009,59848.450000000004,39084.0,18221.0,7.5
22011,15.7,48461,2002,51979.95,3273.0,1444.0,5.5
22012,16.3,48461,2003,52622.850000000006,3202.0,1463.0,5.4
22013,15.2,48461,2004,54273.96,3168.0,1489.0,4.7
22014,18.5,48461,2005,52064.56,3117.0,1619.0,3.9
22015,18.5,48461,2006,52555.619999999995,3174.0,1544.0,3.8
22016,15.2,48461,2007,57546.92,3123.0,1610.0,3.1
22017,14.8,48461,2008,58234.950000000004,3231.0,1721.0,3.1
22018,16.0,48461,2009,61423.950000000004,3327.0,1723.0,5.4
22019,25.0,48463,2002,44195.25,26309.0,10828.0,7.4
22020,23.5,48463,2003,44540.65,26258.0,11136.0,7.7
22021,22.2,48463,2004,44573.880000000005,26205.0,11242.0,7.1
22022,25.8,48463,2005,43865.68,26368.0,11020.0,6.1
22023,24.7,48463,2006,44579.64,26301.0,10674.0,6.0
22024,23.9,48463,2007,46691.02,26217.0,10385.0,5.3
22025,23.8,48463,2008,44713.350000000006,26206.0,10526.0,5.7
22026,31.5,48463,2009,41737.05,26223.0,10707.0,7.9
22027,22.2,48465,2002,47831.85,45495.0,17508.0,7.1
22028,22.5,48465,2003,49059.920000000006,46184.0,17936.0,7.9
22029,22.1,48465,2004,48675.12,46941.0,18267.0,7.1
22030,26,48465,2005,47690.0,47108.0,18801.0,6.6
22031,25.0,48465,2006,48231.1,47401.0,19002.0,6.1
22032,25.0,48465,2007,49036.86,47676.0,19128.0,5.5
22033,20.5,48465,2008,49373.55,47882.0,19254.0,5.8
22034,24.5,48465,2009,46175.850000000006,48463.0,19122.0,9.2
22035,15.0,48467,2002,57378.75,49953.0,22784.0,5.8
22036,14.1,48467,2003,57019.76,50293.0,23358.0,6.1
22037,13.7,48467,2004,57646.68,51366.0,23617.0,5.5
22038,17.6,48467,2005,57196.08,51579.0,24155.0,5.1
22039,13.5,48467,2006,60744.76,52194.0,24048.0,4.6
22040,14.3,48467,2007,60807.24,52151.0,24351.0,3.9
22041,15.5,48467,2008,57782.700000000004,52470.0,24444.0,4.4
22042,14.5,48467,2009,57393.41,52359.0,24216.0,6.9
22043,14.9,48469,2002,60596.25,84573.0,40969.0,5.6
22044,15.5,48469,2003,59848.530000000006,84674.0,40913.0,5.8
22045,16.1,48469,2004,59885.28,84718.0,41043.0,5.3
22046,15.3,48469,2005,56591.12,84453.0,42066.0,4.6
22047,15.1,48469,2006,65005.04,84528.0,42509.0,4.1
22048,16.2,48469,2007,64519.119999999995,85261.0,42912.0,3.5
22049,15.4,48469,2008,62240.4,85762.0,43525.0,3.8
22050,14.0,48469,2009,64862.65,86635.0,42379.0,6.9
22051,21.7,48471,2002,50824.95,62216.0,24070.0,5.8
22052,19.6,48471,2003,49340.060000000005,63609.0,24315.0,6.6
22053,20.9,48471,2004,48058.92,64551.0,24574.0,6.0
22054,22.6,48471,2005,53297.28,65676.0,24660.0,5.7
22055,25.3,48471,2006,46403.18,65591.0,24808.0,5.4
22056,24.2,48471,2007,49596.34,65517.0,24610.0,4.8
22057,23.5,48471,2008,51629.4,65726.0,24957.0,5.2
22058,23.2,48471,2009,50968.11,66748.0,25817.0,7.0
22059,17.2,48473,2002,60289.35,35060.0,14891.0,5.9
22060,17.5,48473,2003,61342.61,36333.0,15013.0,6.6
22061,17.3,48473,2004,63148.8,36850.0,14904.0,6.3
22062,18.7,48473,2005,62199.92,37242.0,15015.0,5.6
22063,22.1,48473,2006,62778.54,38260.0,14867.0,5.4
22064,19.9,48473,2007,66725.8,39809.0,15310.0,4.6
22065,15.5,48473,2008,68381.55,40578.0,15365.0,5.0
22066,19.0,48473,2009,64540.700000000004,42087.0,15132.0,8.2
22067,17.0,48475,2002,50676.45,10337.0,4060.0,7.6
22068,17.2,48475,2003,50795.5,10237.0,4074.0,7.5
22069,17.1,48475,2004,52202.28,10189.0,4102.0,6.5
22070,19,48475,2005,50910.88,10232.0,4235.0,5.5
22071,18.8,48475,2006,51903.0,10301.0,4499.0,4.7
22072,15.6,48475,2007,56913.6,10275.0,4682.0,3.7
22073,16.4,48475,2008,57503.25000000001,10588.0,4877.0,3.9
22074,15.5,48475,2009,58941.51,10734.0,4606.0,8.7
22075,12.9,48477,2002,60916.35,30741.0,14829.0,4.5
22076,13.7,48477,2003,59590.93,30995.0,15166.0,5.3
22077,13.6,48477,2004,59415.72,31330.0,15089.0,5.1
22078,16.1,48477,2005,60559.840000000004,31710.0,15486.0,4.6
22079,15.1,48477,2006,59994.32,32199.0,15353.0,4.3
22080,14.3,48477,2007,63858.82,32434.0,15445.0,3.7
22081,13.6,48477,2008,62383.50000000001,32869.0,15734.0,4.0
22082,14.5,48477,2009,57872.91,33459.0,15993.0,6.0
22083,27.5,48479,2002,45571.35,206001.0,72325.0,7.2
22084,27.1,48479,2003,46459.770000000004,211786.0,75184.0,7.4
22085,26.8,48479,2004,45915.48,217858.0,77567.0,6.7
22086,30.8,48479,2005,47635.28,223703.0,80774.0,6.1
22087,29.7,48479,2006,47536.14,229307.0,83140.0,5.5
22088,30.4,48479,2007,47848.32,234594.0,85119.0,4.8
22089,26.6,48479,2008,49324.950000000004,240287.0,87522.0,5.4
22090,30.9,48479,2009,50881.8,245908.0,86377.0,8.5
22091,14.5,48481,2002,54266.85,40915.0,19434.0,5.8
22092,15.6,48481,2003,53334.47,41026.0,20124.0,6.2
22093,15.4,48481,2004,53305.200000000004,40992.0,20192.0,5.7
22094,16,48481,2005,54101.36,40987.0,19757.0,5.1
22095,16.9,48481,2006,52844.7,41073.0,19565.0,4.8
22096,15.7,48481,2007,57062.7,40845.0,19728.0,4.2
22097,16.3,48481,2008,56265.3,40893.0,19981.0,4.4
22098,18.9,48481,2009,50662.600000000006,40998.0,19790.0,7.0
22099,16.0,48483,2002,50897.549999999996,5094.0,2632.0,4.6
22100,13.9,48483,2003,55274.520000000004,4926.0,2682.0,4.2
22101,11.9,48483,2004,55809.0,4934.0,2689.0,3.8
22102,14,48483,2005,56548.56,4945.0,2581.0,4.0
22103,13.4,48483,2006,54820.08,5055.0,2710.0,3.4
22104,12.3,48483,2007,56236.259999999995,5138.0,2975.0,2.6
22105,12.0,48483,2008,58217.4,5199.0,3311.0,2.4
22106,12.6,48483,2009,59684.05,5375.0,3039.0,5.6
22107,14.9,48485,2002,56863.95,130761.0,59079.0,5.9
22108,15.6,48485,2003,56998.83,130411.0,59317.0,6.0
22109,15.9,48485,2004,56863.560000000005,131677.0,59460.0,5.2
22110,14.6,48485,2005,58568.64,130767.0,59759.0,4.8
22111,17.7,48485,2006,54046.28,131376.0,59917.0,4.4
22112,15.6,48485,2007,56713.38,130564.0,59164.0,4.3
22113,13.9,48485,2008,59929.200000000004,130340.0,58181.0,4.9
22114,15.4,48485,2009,57350.94,130913.0,56955.0,7.5
22115,15.6,48487,2002,48904.35,14248.0,7077.0,4.6
22116,15.9,48487,2003,48328.98,14023.0,7161.0,5.0
22117,16,48487,2004,47264.880000000005,13879.0,7087.0,4.4
22118,18.1,48487,2005,47890.64,13830.0,7254.0,3.9
22119,21.0,48487,2006,47571.18,13835.0,7586.0,3.6
22120,15.4,48487,2007,50926.88,13746.0,7402.0,3.4
22121,15.9,48487,2008,52023.600000000006,13506.0,7324.0,3.6
22122,17.2,48487,2009,48676.100000000006,13575.0,7527.0,4.7
22123,33.8,48489,2002,36042.6,20198.0,6359.0,12.6
22124,30.2,48489,2003,37880.08,20418.0,6725.0,11.9
22125,29.6,48489,2004,38143.56,20767.0,6556.0,11.3
22126,38.2,48489,2005,36762.72,21229.0,6832.0,9.6
22127,36.2,48489,2006,36827.04,21463.0,6927.0,9.2
22128,39.9,48489,2007,35444.619999999995,21576.0,6931.0,8.2
22129,30.6,48489,2008,39256.65,21763.0,7031.0,8.9
22130,41.6,48489,2009,35750.15,21862.0,7411.0,11.9
22131,6.4,48491,2002,99694.65,290112.0,150616.0,5.6
22132,6.8,48491,2003,99079.40000000001,302895.0,155323.0,5.7
22133,7.1,48491,2004,99446.88,316532.0,162878.0,4.7
